album_url,artist,artist_followers,artist_image_url_l,artist_image_url_s,artist_popularity,duration_ms,features.acousticness,features.analysis_url,features.danceability,features.duration_ms,features.energy,features.id,features.instrumentalness,features.key,features.liveness,features.loudness,features.mode,features.speechiness,features.tempo,features.time_signature,features.track_href,features.type,features.uri,features.valence,lyric_total_word_count,lyric_unique_word_count,popularity,release_date,release_year,song_id,song_name,track
https://i.scdn.co/image/8ebf0216fa9d294177e79cfef03628ed68043454,Camila Cabello,7398818,https://i.scdn.co/image/aa9f03ea0bd3bda2683a6598361942561f7fd3aa,https://i.scdn.co/image/7dce1aa42eed23fe5bba6085babc98ac760b3947,88,217306,0.184,https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W,0.765,217307,0.523,1rfofaqEpACxVEHIZBJe6W,3.56E-05,2,0.132,-4.333,1,0.03,104.988,4,https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W,audio_features,spotify:track:1rfofaqEpACxVEHIZBJe6W,0.394,626,180,87,1/12/18,2018,1rfofaqEpACxVEHIZBJe6W,Havana,Havana
https://i.scdn.co/image/5a0c73915586db4a6acf0a92eb7c503877f1c9a4,Panic! At The Disco,5418730,https://i.scdn.co/image/5b0544b8a3898be8693915ef7bffb216f781d23d,https://i.scdn.co/image/e71f9ba6573c95041ecd71f766788668f1ceb998,88,190946,0.193,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,0.579,190947,0.904,1rqqCSm0Qe4I9rUvWncaom,0,5,0.064,-2.729,1,0.0618,82.014,4,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,audio_features,spotify:track:1rqqCSm0Qe4I9rUvWncaom,0.681,544,124,90,6/22/18,2018,1rqqCSm0Qe4I9rUvWncaom,High Hopes,High Hopes
https://i.scdn.co/image/37bbb4711235a0128db66a66074321d3c2ef2ff7,Ariana Grande,20841651,https://i.scdn.co/image/a1063f43437d1d724a3d7d8fe51410472d88cb27,https://i.scdn.co/image/6c60edb78bf9b1c0eeb219c9fdbbc9453eceb2c6,97,207333,0.28,https://api.spotify.com/v1/audio-analysis/2rPE9A1vEgShuZxxzR2tZH,0.724,207333,0.647,2rPE9A1vEgShuZxxzR2tZH,0,1,0.102,-5.642,1,0.0658,106.96,4,https://api.spotify.com/v1/tracks/2rPE9A1vEgShuZxxzR2tZH,audio_features,spotify:track:2rPE9A1vEgShuZxxzR2tZH,0.435,586,175,100,11/3/18,2018,2rPE9A1vEgShuZxxzR2tZH,"Thank U, Next","thank u, next"
https://i.scdn.co/image/dd916d01780a9591c8a02944fa06aaf30ca3e374,Halsey,4393495,https://i.scdn.co/image/f0d471f9ae4bbb4d9e970bbfcf43f82d7e5df1c5,https://i.scdn.co/image/0775d3134d1d2469591dfec37ff674ab1cdba8af,91,201660,0.297,https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C,0.752,201661,0.488,5p7ujcrUXASCNwRaWNHR1C,9.11E-06,6,0.0936,-7.05,1,0.0705,136.041,4,https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C,audio_features,spotify:track:5p7ujcrUXASCNwRaWNHR1C,0.533,510,142,96,10/4/18,2018,5p7ujcrUXASCNwRaWNHR1C,Without Me,Without Me
https://i.scdn.co/image/0e3e187e3ae399c7aa68c6c8585ec5649b481452,Sheck Wes,190935,https://i.scdn.co/image/46d53d0c034b4ba25764b45824e185050721bb73,https://i.scdn.co/image/12019a4e186428cc30ab7fc2c447b704ec3f8618,83,183906,0.194,https://api.spotify.com/v1/audio-analysis/1xzBco0xcoJEDXktl7Jxrr,0.729,183907,0.625,1xzBco0xcoJEDXktl7Jxrr,0.00986,4,0.248,-5.266,1,0.0315,146.034,4,https://api.spotify.com/v1/tracks/1xzBco0xcoJEDXktl7Jxrr,audio_features,spotify:track:1xzBco0xcoJEDXktl7Jxrr,0.261,417,166,93,10/5/18,2018,1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,Mo Bamba
https://i.scdn.co/image/7f8b5350c0f6b6fd754fb50d049a813067437566,Kodak Black,3899719,https://i.scdn.co/image/5a428596636f28fb55b5bb0006a7ce385d5be69b,https://i.scdn.co/image/ef90a19321978c4431246870132c3a6540412806,91,228653,0.071,https://api.spotify.com/v1/audio-analysis/7l3E7lcozEodtVsSTCkcaA,0.826,225199,0.615,7l3E7lcozEodtVsSTCkcaA,0,8,0.0965,-7.979,0,0.219,98.056,4,https://api.spotify.com/v1/tracks/7l3E7lcozEodtVsSTCkcaA,audio_features,spotify:track:7l3E7lcozEodtVsSTCkcaA,0.543,613,412,95,10/12/18,2018,7l3E7lcozEodtVsSTCkcaA,Zeze,ZEZE (feat. Travis Scott & Offset)
https://i.scdn.co/image/80c0f2b0ad6669f3abd91c6b8e61f61980906b45,Bad Bunny,9530820,https://i.scdn.co/image/96532e96a03953bee4fb79cb1ed7827a9574d23b,https://i.scdn.co/image/b0c68f05a4df3f9c362238ecf5da9b0ea088f1ce,95,210367,0.0141,https://api.spotify.com/v1/audio-analysis/116H0KvKr2Zl4RPuVBruDO,0.817,210368,0.539,116H0KvKr2Zl4RPuVBruDO,0.000496,6,0.099,-6.349,0,0.0621,97.062,4,https://api.spotify.com/v1/tracks/116H0KvKr2Zl4RPuVBruDO,audio_features,spotify:track:116H0KvKr2Zl4RPuVBruDO,0.158,613,412,97,10/11/18,2018,116H0KvKr2Zl4RPuVBruDO,Mia,MIA (feat. Drake)
https://i.scdn.co/image/abd55a98fc8e9c45bacac10a632c98b48744dc68,Lil Baby,1029173,https://i.scdn.co/image/5190f528f0c4a9ce38159485a664d070b2ecf1ca,https://i.scdn.co/image/2b08bf52411ab9a644e18cc957ff851eba847a28,91,145603,0.0945,https://api.spotify.com/v1/audio-analysis/1BxkZE73h9BN3qwuA15TA3,0.9,145603,0.653,1BxkZE73h9BN3qwuA15TA3,0,1,0.528,-6.962,0,0.289,112.503,4,https://api.spotify.com/v1/tracks/1BxkZE73h9BN3qwuA15TA3,audio_features,spotify:track:1BxkZE73h9BN3qwuA15TA3,0.399,657,192,90,9/12/18,2018,1BxkZE73h9BN3qwuA15TA3,Drip Too Hard,Drip Too Hard
https://i.scdn.co/image/c58764827434c5471f944b0700ab98fd3d0bd5a7,Lady Gaga,6060866,https://i.scdn.co/image/4fb4cec0ed27f5e933f3ca8e8e2410b0b3b52623,https://i.scdn.co/image/ab1f49b3c51613a517e01eae5173fde2b3fdabaa,92,215733,0.371,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,0.572,215733,0.385,2VxeLyX666F8uXCJ0dZF8B,0,7,0.231,-6.362,1,0.0308,95.799,4,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,audio_features,spotify:track:2VxeLyX666F8uXCJ0dZF8B,0.323,274,102,92,10/5/18,2018,2VxeLyX666F8uXCJ0dZF8B,Shallow,Shallow
https://i.scdn.co/image/13e7cea6399eaaf6cc7ead76e9582f8a9e37dbff,Marshmello,6763952,https://i.scdn.co/image/d390ea8d34e3066c927eca1a67a9e6ccb6e943a1,https://i.scdn.co/image/719dab7f27ba0793b4ca7c5672ecf56d3d88467b,90,214289,0.191,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,0.687,214290,0.792,2dpaYNEQHiRxtZbfNsse99,0,5,0.167,-2.749,1,0.0452,100.015,4,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,audio_features,spotify:track:2dpaYNEQHiRxtZbfNsse99,0.671,486,133,97,8/17/18,2018,2dpaYNEQHiRxtZbfNsse99,Happier,Happier
https://i.scdn.co/image/15f95fb58aab0ef346f5241283f8ae955ff1226e,Lil Wayne,6908108,https://i.scdn.co/image/3c7abd562ec4d3e75cb99186404baa2035a5040b,https://i.scdn.co/image/5571c43301ca9d2bf86c768d3946ea946f6d270d,92,324189,0.371,https://api.spotify.com/v1/audio-analysis/0dbTQYW3Ad1FTzIA9t90E8,0.855,324189,0.694,0dbTQYW3Ad1FTzIA9t90E8,0,2,0.109,-4.393,1,0.169,122.078,4,https://api.spotify.com/v1/tracks/0dbTQYW3Ad1FTzIA9t90E8,audio_features,spotify:track:0dbTQYW3Ad1FTzIA9t90E8,0.49,1909,1005,85,9/28/18,2018,0dbTQYW3Ad1FTzIA9t90E8,Mona Lisa,Mona Lisa (feat. Kendrick Lamar)
https://i.scdn.co/image/15f95fb58aab0ef346f5241283f8ae955ff1226e,Lil Wayne,6908108,https://i.scdn.co/image/3c7abd562ec4d3e75cb99186404baa2035a5040b,https://i.scdn.co/image/5571c43301ca9d2bf86c768d3946ea946f6d270d,92,249450,0.409,https://api.spotify.com/v1/audio-analysis/5BQrp63SHCVf4bzCzJePne,0.585,249450,0.709,5BQrp63SHCVf4bzCzJePne,0,8,0.183,-6.072,1,0.319,111.913,4,https://api.spotify.com/v1/tracks/5BQrp63SHCVf4bzCzJePne,audio_features,spotify:track:5BQrp63SHCVf4bzCzJePne,0.21,570,377,81,9/28/18,2018,5BQrp63SHCVf4bzCzJePne,Don't Cry,Don't Cry (feat. XXXTENTACION)
https://i.scdn.co/image/15f95fb58aab0ef346f5241283f8ae955ff1226e,Lil Wayne,6908108,https://i.scdn.co/image/3c7abd562ec4d3e75cb99186404baa2035a5040b,https://i.scdn.co/image/5571c43301ca9d2bf86c768d3946ea946f6d270d,92,194184,0.0595,https://api.spotify.com/v1/audio-analysis/3wScL5W8H40zzCKN0atfBk,0.743,194184,0.87,3wScL5W8H40zzCKN0atfBk,0,1,0.299,-2.188,1,0.212,99.075,4,https://api.spotify.com/v1/tracks/3wScL5W8H40zzCKN0atfBk,audio_features,spotify:track:3wScL5W8H40zzCKN0atfBk,0.884,737,249,83,9/28/18,2018,3wScL5W8H40zzCKN0atfBk,Uproar,Uproar
https://i.scdn.co/image/15f95fb58aab0ef346f5241283f8ae955ff1226e,Lil Wayne,6908108,https://i.scdn.co/image/3c7abd562ec4d3e75cb99186404baa2035a5040b,https://i.scdn.co/image/5571c43301ca9d2bf86c768d3946ea946f6d270d,92,186872,0.0414,https://api.spotify.com/v1/audio-analysis/0CBQ0m3mufWH75LTYB3s6h,0.902,186872,0.819,0CBQ0m3mufWH75LTYB3s6h,0,1,0.106,-3.321,1,0.317,89,4,https://api.spotify.com/v1/tracks/0CBQ0m3mufWH75LTYB3s6h,audio_features,spotify:track:0CBQ0m3mufWH75LTYB3s6h,0.746,732,311,80,9/28/18,2018,0CBQ0m3mufWH75LTYB3s6h,Let It Fly,Let It Fly (feat. Travis Scott)
https://i.scdn.co/image/b16cc7dec74c13fe70dd6bde75aca00572598fde,Eminem,22194860,https://i.scdn.co/image/ed213a32e1327f3f2d7b2539eb1db57f55b68dbb,https://i.scdn.co/image/ae8dd3b01ada324eeb8c0b341e8f7ebda406095e,95,253579,0.0989,https://api.spotify.com/v1/audio-analysis/1jo3TwNGCXfNdB5uba3ZVv,0.892,253580,0.651,1jo3TwNGCXfNdB5uba3ZVv,0,0,0.371,-8.645,0,0.378,105.814,4,https://api.spotify.com/v1/tracks/1jo3TwNGCXfNdB5uba3ZVv,audio_features,spotify:track:1jo3TwNGCXfNdB5uba3ZVv,0.599,1191,520,85,9/19/18,2018,1jo3TwNGCXfNdB5uba3ZVv,Killshot,Killshot
https://i.scdn.co/image/6e6d631b0dcc2e9dc5ea7a0de0f0cf5bd813bbcf,5 Seconds of Summer,3801338,https://i.scdn.co/image/cb92f6456f96f4bc352718006aac054e7d35ea60,https://i.scdn.co/image/cd5ad9c5d092a390735cf7d017650c69afddb820,85,203417,0.0169,https://api.spotify.com/v1/audio-analysis/55S2PQgSMYAhgoTCcGCDfw,0.596,203418,0.854,55S2PQgSMYAhgoTCcGCDfw,0,7,0.124,-5.114,0,0.463,120.274,4,https://api.spotify.com/v1/tracks/55S2PQgSMYAhgoTCcGCDfw,audio_features,spotify:track:55S2PQgSMYAhgoTCcGCDfw,0.152,528,121,86,4/12/18,2018,55S2PQgSMYAhgoTCcGCDfw,Youngblood,Youngblood
https://i.scdn.co/image/67a6a4e49285e1983e771811fcb463b4422d0e5d,Kanye West,8798276,https://i.scdn.co/image/e36258fefdac3bef70bbfa6eca6cb5ecf9f22cea,https://i.scdn.co/image/42119cbcb4d694e7f0fe4a6d684fbc63902a916d,92,127946,0.0114,https://api.spotify.com/v1/audio-analysis/4S8d14HvHb70ImctNgVzQQ,0.901,127947,0.522,4S8d14HvHb70ImctNgVzQQ,0,2,0.259,-8.304,1,0.33,104.053,4,https://api.spotify.com/v1/tracks/4S8d14HvHb70ImctNgVzQQ,audio_features,spotify:track:4S8d14HvHb70ImctNgVzQQ,0.329,533,180,92,9/7/18,2018,4S8d14HvHb70ImctNgVzQQ,I Love It,I Love It (& Lil Pump)
https://i.scdn.co/image/c932b53e6f13a45f32bc357303c56eb52ecc28fb,Eminem,22194863,https://i.scdn.co/image/ed213a32e1327f3f2d7b2539eb1db57f55b68dbb,https://i.scdn.co/image/ae8dd3b01ada324eeb8c0b341e8f7ebda406095e,95,244679,0.0627,https://api.spotify.com/v1/audio-analysis/60SdxE8apGAxMiRrpbmLY0,0.876,244679,0.786,60SdxE8apGAxMiRrpbmLY0,0,10,0.127,-4.884,0,0.306,153.068,4,https://api.spotify.com/v1/tracks/60SdxE8apGAxMiRrpbmLY0,audio_features,spotify:track:60SdxE8apGAxMiRrpbmLY0,0.575,1251,582,89,8/31/18,2018,60SdxE8apGAxMiRrpbmLY0,Lucky You,Lucky You (feat. Joyner Lucas)
https://i.scdn.co/image/c932b53e6f13a45f32bc357303c56eb52ecc28fb,Eminem,22194863,https://i.scdn.co/image/ed213a32e1327f3f2d7b2539eb1db57f55b68dbb,https://i.scdn.co/image/ae8dd3b01ada324eeb8c0b341e8f7ebda406095e,95,337941,0.0311,https://api.spotify.com/v1/audio-analysis/2jt2WxXMCD4zjACthkJQVE,0.939,337941,0.551,2jt2WxXMCD4zjACthkJQVE,0,1,0.192,-9.126,1,0.291,118.552,4,https://api.spotify.com/v1/tracks/2jt2WxXMCD4zjACthkJQVE,audio_features,spotify:track:2jt2WxXMCD4zjACthkJQVE,0.42,1663,651,84,8/31/18,2018,2jt2WxXMCD4zjACthkJQVE,The Ringer,The Ringer
https://i.scdn.co/image/ea0c58be347de0c1ea9a2c4dadae238798baf468,Khalid,3995184,https://i.scdn.co/image/eeb1087bfc99dab83872144d023aadd69fbc5dac,https://i.scdn.co/image/c2a7583b4a35c6b0f0345ec3bd451957cfd36ad4,96,201707,0.0956,https://api.spotify.com/v1/audio-analysis/45Egmo7icyopuzJN0oMEdk,0.708,201707,0.648,45Egmo7icyopuzJN0oMEdk,0,6,0.134,-5.626,1,0.0449,143.955,4,https://api.spotify.com/v1/tracks/45Egmo7icyopuzJN0oMEdk,audio_features,spotify:track:45Egmo7icyopuzJN0oMEdk,0.338,494,143,86,2/14/18,2018,45Egmo7icyopuzJN0oMEdk,Love Lies,Love Lies (with Normani)
https://i.scdn.co/image/381891c42f301e0abaa1b1dcfbf0390334e698eb,Ariana Grande,20841682,https://i.scdn.co/image/a1063f43437d1d724a3d7d8fe51410472d88cb27,https://i.scdn.co/image/6c60edb78bf9b1c0eeb219c9fdbbc9453eceb2c6,97,197546,0.0233,https://api.spotify.com/v1/audio-analysis/5OCJzvD7sykQEKHH7qAC3C,0.602,197547,0.658,5OCJzvD7sykQEKHH7qAC3C,6.00E-05,1,0.237,-5.934,1,0.0558,145.031,4,https://api.spotify.com/v1/tracks/5OCJzvD7sykQEKHH7qAC3C,audio_features,spotify:track:5OCJzvD7sykQEKHH7qAC3C,0.268,526,127,89,8/17/18,2018,5OCJzvD7sykQEKHH7qAC3C,God Is a Woman,God is a woman
https://i.scdn.co/image/cdca7dc20c778ada42fb18506ea1f26857f01d17,Travis Scott,3798363,https://i.scdn.co/image/3bd8772031778b4ac9a20c43adf7e1cdff007e3e,https://i.scdn.co/image/19310287bfe574a9d1f0da2e9dceb953940bb8e0,96,312820,0.00513,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,0.834,312820,0.73,2xLMifQCjDGFmkHkpNLD9h,0,8,0.124,-3.714,1,0.222,155.008,4,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,audio_features,spotify:track:2xLMifQCjDGFmkHkpNLD9h,0.446,1020,400,95,8/3/18,2018,2xLMifQCjDGFmkHkpNLD9h,Sicko Mode,SICKO MODE
https://i.scdn.co/image/cdca7dc20c778ada42fb18506ea1f26857f01d17,Travis Scott,3798363,https://i.scdn.co/image/3bd8772031778b4ac9a20c43adf7e1cdff007e3e,https://i.scdn.co/image/19310287bfe574a9d1f0da2e9dceb953940bb8e0,96,270714,0.00947,https://api.spotify.com/v1/audio-analysis/7wBJfHzpfI3032CSD7CE2m,0.487,270715,0.789,7wBJfHzpfI3032CSD7CE2m,4.05E-06,8,0.189,-3.69,1,0.044,150.007,4,https://api.spotify.com/v1/tracks/7wBJfHzpfI3032CSD7CE2m,audio_features,spotify:track:7wBJfHzpfI3032CSD7CE2m,0.0564,623,249,86,8/3/18,2018,7wBJfHzpfI3032CSD7CE2m,Stargazing,STARGAZING
https://i.scdn.co/image/dcdd963795fc7905eeeac1f1b8742b965b69c1b6,DJ Khaled,3294549,https://i.scdn.co/image/041022aad0deb38183181015eb52fc2f46c36dc5,https://i.scdn.co/image/9f8b45433eb66d70e51179437df2ff0f19aa21f1,82,260000,0.0733,https://api.spotify.com/v1/audio-analysis/5WvAo7DNuPRmk4APhdPzi8,0.552,260000,0.76,5WvAo7DNuPRmk4APhdPzi8,0,0,0.0865,-4.706,1,0.342,135.702,5,https://api.spotify.com/v1/tracks/5WvAo7DNuPRmk4APhdPzi8,audio_features,spotify:track:5WvAo7DNuPRmk4APhdPzi8,0.639,910,252,87,7/27/18,2018,5WvAo7DNuPRmk4APhdPzi8,No Brainer,No Brainer
https://i.scdn.co/image/267968e38e8ae466e458ed00a685a1e30ac0c7f9,6ix9ine,2909007,https://i.scdn.co/image/c7336a5ae56e7845df59be2d47600a9f7517ac77,https://i.scdn.co/image/f5c6caa495ce791f63a2cff618ab42f0eca42f57,91,179404,0.088,https://api.spotify.com/v1/audio-analysis/2E124GmJRnBJuXbTb4cPUB,0.931,179405,0.387,2E124GmJRnBJuXbTb4cPUB,0,1,0.136,-9.127,1,0.412,125.978,4,https://api.spotify.com/v1/tracks/2E124GmJRnBJuXbTb4cPUB,audio_features,spotify:track:2E124GmJRnBJuXbTb4cPUB,0.376,664,288,90,7/22/18,2018,2E124GmJRnBJuXbTb4cPUB,Fefe,FEFE (feat. Nicki Minaj & Murda Beatz)
https://i.scdn.co/image/e60b1360e88ffbe40aa0d93e2d755bcb3dee9868,Tyga,4152044,https://i.scdn.co/image/cc7253b14b4c98d5458f1c80322d1ce28cc0d65d,https://i.scdn.co/image/4f34d7ff0152ed7ce7d1dab889cf4bae4348e68f,87,232959,0.0236,https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy,0.884,232959,0.559,5IaHrVsrferBYDm0bDyABy,0,0,0.101,-7.442,1,0.12,97.994,4,https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy,audio_features,spotify:track:5IaHrVsrferBYDm0bDyABy,0.342,618,400,91,5/16/18,2018,5IaHrVsrferBYDm0bDyABy,Taste,Taste (feat. Offset)
https://i.scdn.co/image/542d705154be4049fc927050d006987e63739bbd,Drake,29691620,https://i.scdn.co/image/ad10179d5f27ba77c7d6c95abd6e26f6a227e0d5,https://i.scdn.co/image/55e3fb26d67b4d71321440b3a440eecd9d8f20f7,100,238614,0.0164,https://api.spotify.com/v1/audio-analysis/0TlLq3lA83rQOYtrqBqSct,0.912,238614,0.412,0TlLq3lA83rQOYtrqBqSct,0.013,7,0.104,-8.074,1,0.124,154.983,4,https://api.spotify.com/v1/tracks/0TlLq3lA83rQOYtrqBqSct,audio_features,spotify:track:0TlLq3lA83rQOYtrqBqSct,0.422,880,291,90,6/29/18,2018,0TlLq3lA83rQOYtrqBqSct,Nonstop,Nonstop
https://i.scdn.co/image/542d705154be4049fc927050d006987e63739bbd,Drake,29691623,https://i.scdn.co/image/ad10179d5f27ba77c7d6c95abd6e26f6a227e0d5,https://i.scdn.co/image/55e3fb26d67b4d71321440b3a440eecd9d8f20f7,100,217925,0.0589,https://api.spotify.com/v1/audio-analysis/2G7V7zsVDxg1yRsu7Ew9RJ,0.835,217925,0.626,2G7V7zsVDxg1yRsu7Ew9RJ,6.00E-05,1,0.396,-5.833,1,0.125,91.03,4,https://api.spotify.com/v1/tracks/2G7V7zsVDxg1yRsu7Ew9RJ,audio_features,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,0.35,701,213,92,6/29/18,2018,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,In My Feelings
https://i.scdn.co/image/542d705154be4049fc927050d006987e63739bbd,Drake,29691626,https://i.scdn.co/image/ad10179d5f27ba77c7d6c95abd6e26f6a227e0d5,https://i.scdn.co/image/55e3fb26d67b4d71321440b3a440eecd9d8f20f7,100,214466,0.279,https://api.spotify.com/v1/audio-analysis/3qN5qMTKyEEmiTZD38BNTT,0.899,214467,0.586,3qN5qMTKyEEmiTZD38BNTT,0,11,0.0836,-7.866,0,0.344,150.001,4,https://api.spotify.com/v1/tracks/3qN5qMTKyEEmiTZD38BNTT,audio_features,spotify:track:3qN5qMTKyEEmiTZD38BNTT,0.492,512,229,81,6/29/18,2018,3qN5qMTKyEEmiTZD38BNTT,I'm Upset,I'm Upset
https://i.scdn.co/image/542d705154be4049fc927050d006987e63739bbd,Drake,29691628,https://i.scdn.co/image/ad10179d5f27ba77c7d6c95abd6e26f6a227e0d5,https://i.scdn.co/image/55e3fb26d67b4d71321440b3a440eecd9d8f20f7,100,302173,0.0249,https://api.spotify.com/v1/audio-analysis/5Psnhdkyanjpgc2P8A5TSM,0.413,302173,0.677,5Psnhdkyanjpgc2P8A5TSM,0,1,0.0793,-5.12,1,0.255,172.501,4,https://api.spotify.com/v1/tracks/5Psnhdkyanjpgc2P8A5TSM,audio_features,spotify:track:5Psnhdkyanjpgc2P8A5TSM,0.0845,709,291,74,6/29/18,2018,5Psnhdkyanjpgc2P8A5TSM,Emotionless,Emotionless
https://i.scdn.co/image/542d705154be4049fc927050d006987e63739bbd,Drake,29691629,https://i.scdn.co/image/ad10179d5f27ba77c7d6c95abd6e26f6a227e0d5,https://i.scdn.co/image/55e3fb26d67b4d71321440b3a440eecd9d8f20f7,100,245786,0.493,https://api.spotify.com/v1/audio-analysis/6G8kHiVZ1jW7vHMPVRNZU0,0.826,245787,0.318,6G8kHiVZ1jW7vHMPVRNZU0,0.0131,10,0.11,-12.391,1,0.0574,103.002,4,https://api.spotify.com/v1/tracks/6G8kHiVZ1jW7vHMPVRNZU0,audio_features,spotify:track:6G8kHiVZ1jW7vHMPVRNZU0,0.138,403,117,83,6/29/18,2018,6G8kHiVZ1jW7vHMPVRNZU0,Don't Matter to Me,Don’t Matter To Me (with Michael Jackson)
https://i.scdn.co/image/bc4466a0b510a7d9e3c0818c680c6b294bcdc097,Maroon 5,14450036,https://i.scdn.co/image/34760086fe6f4e6f8121fe00aa4901ace216b268,https://i.scdn.co/image/a6b50b62941f169aea7a48039a509f643c8c69e3,90,235545,0.568,https://api.spotify.com/v1/audio-analysis/6FRLCMO5TUHTexlWo8ym1W,0.851,235545,0.541,6FRLCMO5TUHTexlWo8ym1W,0,0,0.13,-6.825,1,0.0505,124.959,4,https://api.spotify.com/v1/tracks/6FRLCMO5TUHTexlWo8ym1W,audio_features,spotify:track:6FRLCMO5TUHTexlWo8ym1W,0.448,595,388,90,5/30/18,2018,6FRLCMO5TUHTexlWo8ym1W,Girls Like You,Girls Like You (feat. Cardi B)
https://i.scdn.co/image/05cf2f8b56e595bcbf50fccb894f5fb6c2427750,Kanye West,8798275,https://i.scdn.co/image/e36258fefdac3bef70bbfa6eca6cb5ecf9f22cea,https://i.scdn.co/image/42119cbcb4d694e7f0fe4a6d684fbc63902a916d,92,188773,0.15,https://api.spotify.com/v1/audio-analysis/1qsHYUd2c1wFGcn7e63QmG,0.683,188773,0.776,1qsHYUd2c1wFGcn7e63QmG,0,1,0.227,-3.251,0,0.341,173.996,4,https://api.spotify.com/v1/tracks/1qsHYUd2c1wFGcn7e63QmG,audio_features,spotify:track:1qsHYUd2c1wFGcn7e63QmG,0.223,570,235,70,6/1/18,2018,1qsHYUd2c1wFGcn7e63QmG,Yikes,Yikes
https://i.scdn.co/image/0653b51eb20f46816c1f525da6e0696a6e7262ad,Juice WRLD,2083662,https://i.scdn.co/image/3c74ff6c50c7bdaa4b1b6e7fc646cafdad1acfbc,https://i.scdn.co/image/88a2369924e0c75e204b1d5a51c299f9aa97d63a,93,239835,0.349,https://api.spotify.com/v1/audio-analysis/0s3nnoMeVWz3989MkNQiRf,0.511,239836,0.566,0s3nnoMeVWz3989MkNQiRf,0,6,0.34,-7.23,0,0.2,83.903,4,https://api.spotify.com/v1/tracks/0s3nnoMeVWz3989MkNQiRf,audio_features,spotify:track:0s3nnoMeVWz3989MkNQiRf,0.218,666,148,93,5/23/18,2018,0s3nnoMeVWz3989MkNQiRf,Lucid Dreams,Lucid Dreams
https://i.scdn.co/image/3162ed0a8562e4844ca30a4138a799ac3db03dca,Lil Baby,1029183,https://i.scdn.co/image/5190f528f0c4a9ce38159485a664d070b2ecf1ca,https://i.scdn.co/image/2b08bf52411ab9a644e18cc957ff851eba847a28,91,142273,0.035,https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ,0.964,142273,0.346,6vN77lE9LK6HP2DewaN6HZ,0,5,0.108,-9.309,0,0.53,119.958,4,https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ,audio_features,spotify:track:6vN77lE9LK6HP2DewaN6HZ,0.562,542,219,86,5/18/18,2018,6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,Yes Indeed
https://i.scdn.co/image/bda277aa41fad5507849e5d01540a920d1b41545,Childish Gambino,4100611,https://i.scdn.co/image/5f0bb754710ffd901940dcfa375ca4129b3db996,https://i.scdn.co/image/b51d5cb42b166784f4e1e1e2ef8e87e0135f0f9e,82,225773,0.117,https://api.spotify.com/v1/audio-analysis/0b9oOr2ZgvyQu88wzixux9,0.854,225773,0.463,0b9oOr2ZgvyQu88wzixux9,0,5,0.354,-6.159,1,0.137,120.024,4,https://api.spotify.com/v1/tracks/0b9oOr2ZgvyQu88wzixux9,audio_features,spotify:track:0b9oOr2ZgvyQu88wzixux9,0.549,840,207,80,5/6/18,2018,0b9oOr2ZgvyQu88wzixux9,This Is America,This Is America
https://i.scdn.co/image/8ebf0216fa9d294177e79cfef03628ed68043454,Camila Cabello,7398848,https://i.scdn.co/image/aa9f03ea0bd3bda2683a6598361942561f7fd3aa,https://i.scdn.co/image/7dce1aa42eed23fe5bba6085babc98ac760b3947,88,226973,0.181,https://api.spotify.com/v1/audio-analysis/4eWQlBRaTjPPUlzacqEeoQ,0.637,226973,0.713,4eWQlBRaTjPPUlzacqEeoQ,0.000637,0,0.137,-4.333,1,0.0747,129.923,4,https://api.spotify.com/v1/tracks/4eWQlBRaTjPPUlzacqEeoQ,audio_features,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,0.243,558,110,80,1/12/18,2018,4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,Never Be the Same
