album_url,artist,artist_followers,artist_image_url_l,artist_image_url_s,artist_popularity,duration_ms,features.acousticness,features.analysis_url,features.danceability,features.duration_ms,features.energy,features.id,features.instrumentalness,features.key,features.liveness,features.loudness,features.mode,features.speechiness,features.tempo,features.time_signature,features.track_href,features.type,features.uri,features.valence,lyric_total_word_count,lyric_unique_word_count,popularity,release_date,release_year,song_id,song_name,track,win/loss
https://i.scdn.co/image/8b47495ce0c4a341f7196f70bcf4361e6257c1a0,Justin Bieber,25640405,https://i.scdn.co/image/ca283ddea2afc65c15d802d45ee3d3fd255ab4e2,https://i.scdn.co/image/2e451efa87b706098553583cffac821b7ebac450,90,205680,0.61,https://api.spotify.com/v1/audio-analysis/4B0JvthVoAAuygILe3n4Bs,0.837,205680,0.571,4B0JvthVoAAuygILe3n4Bs,0.000898,5,0.0849,-8.273,0,0.0922,125.034,4,https://api.spotify.com/v1/tracks/4B0JvthVoAAuygILe3n4Bs,audio_features,spotify:track:4B0JvthVoAAuygILe3n4Bs,0.801,502,116,77,11/13/15,2015,4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,What Do You Mean?,0
https://i.scdn.co/image/9908240aba0fec71ced82e03cfdd2858bc4342cb,Brantley Gilbert,1351308,https://i.scdn.co/image/44b4628bab8ff5a7ab56dea482ce33cd33820c71,https://i.scdn.co/image/b916a56ab0cb67eaee9715f91eb773298e87dccc,69,220199,0.143,https://api.spotify.com/v1/audio-analysis/477pWnF7WFWb9Qs6g8rs4J,0.479,220199,0.87,477pWnF7WFWb9Qs6g8rs4J,0,7,0.129,-5.739,1,0.0442,170.047,4,https://api.spotify.com/v1/tracks/477pWnF7WFWb9Qs6g8rs4J,audio_features,spotify:track:477pWnF7WFWb9Qs6g8rs4J,0.537,498,146,63,1/1/15,2015,477pWnF7WFWb9Qs6g8rs4J,Bottoms Up,Bottoms Up,0
https://i.scdn.co/image/559108cb16ce2ed5284c0f75d85ed28cf6e7e308,Jeremih,2880404,https://i.scdn.co/image/4ee02169dbe5f8e42214c26f1d4592d2032f3384,https://i.scdn.co/image/850b56aa28963f64bebfe4216ff9fe080288feae,83,238320,0.192,https://api.spotify.com/v1/audio-analysis/0PJIbOdMs3bd5AT8liULMQ,0.715,238320,0.703,0PJIbOdMs3bd5AT8liULMQ,0,5,0.113,-3.825,1,0.0503,119.749,4,https://api.spotify.com/v1/tracks/0PJIbOdMs3bd5AT8liULMQ,audio_features,spotify:track:0PJIbOdMs3bd5AT8liULMQ,0.596,494,126,74,12/4/15,2015,0PJIbOdMs3bd5AT8liULMQ,Oui,oui,0
https://i.scdn.co/image/20755ee01f5b4938209b61e918f790f38cd35f83,Alessia Cara,4227178,https://i.scdn.co/image/dc4e2c28d77f4d33ca7408b8bec7c2c4d599facc,https://i.scdn.co/image/fd5a8ebf53f18cf0bfa98171f44f7fe24f8e2c1d,82,230226,0.0285,https://api.spotify.com/v1/audio-analysis/0prNGof3XqfTvNDxHonvdK,0.573,230227,0.739,0prNGof3XqfTvNDxHonvdK,0,0,0.111,-5.74,1,0.129,97.085,4,https://api.spotify.com/v1/tracks/0prNGof3XqfTvNDxHonvdK,audio_features,spotify:track:0prNGof3XqfTvNDxHonvdK,0.451,484,137,73,11/13/15,2015,0prNGof3XqfTvNDxHonvdK,Scars To Your Beautiful,Scars To Your Beautiful,0
https://i.scdn.co/image/52fc1b3b08807194b87cd7e4fd68f5118d991e44,Twenty One Pilots,10656636,https://i.scdn.co/image/f550532cbacaf6b0ff00339e5ae7e408c51ec969,https://i.scdn.co/image/a7874e7d94d92b71b8c39d41eb674b4dc66f5941,89,214506,0.00835,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,0.645,214507,0.713,2Z8WuEywRWYTKe1NybPQEW,0,6,0.113,-5.355,1,0.0393,74.989,4,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,audio_features,spotify:track:2Z8WuEywRWYTKe1NybPQEW,0.566,482,130,81,5/15/15,2015,2Z8WuEywRWYTKe1NybPQEW,Ride,Ride,0
https://i.scdn.co/image/47bf995adcbcc016d6d19ac06ee6aefd2f76982f,Elle King,290100,https://i.scdn.co/image/238f639bdcf922f6ba5e20a63dcefdcd6d7a56e6,https://i.scdn.co/image/f8abf6d2b4230c0a73039a0d2a39a61206f69681,67,202173,0.0183,https://api.spotify.com/v1/audio-analysis/70eDxAyAraNTiD6lx2ZEnH,0.612,202173,0.921,70eDxAyAraNTiD6lx2ZEnH,0,7,0.0576,-2.879,1,0.0848,139.986,4,https://api.spotify.com/v1/tracks/70eDxAyAraNTiD6lx2ZEnH,audio_features,spotify:track:70eDxAyAraNTiD6lx2ZEnH,0.453,455,118,73,2/13/15,2015,70eDxAyAraNTiD6lx2ZEnH,Ex's & Oh's,Ex's & Oh's,0
https://i.scdn.co/image/f9426728d34bade06ecb7b1b74c92a25091a25cb,Meghan Trainor,6592854,https://i.scdn.co/image/26648b77ab4f6dbebf304988abca69deac6ee6d9,https://i.scdn.co/image/61071d43c333b92b60b0bd7711086170ba6c9246,82,225053,0.4,https://api.spotify.com/v1/audio-analysis/2YlZnw2ikdb837oKMKjBkW,0.63,225053,0.53,2YlZnw2ikdb837oKMKjBkW,0,0,0.177,-7.259,1,0.0434,108.038,3,https://api.spotify.com/v1/tracks/2YlZnw2ikdb837oKMKjBkW,audio_features,spotify:track:2YlZnw2ikdb837oKMKjBkW,0.417,453,126,77,1/9/15,2015,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You,Like I'm Gonna Lose You,0
https://i.scdn.co/image/03d97de27e99fd8099506ea172531cea0da59654,Sia,9204685,https://i.scdn.co/image/dd3e336d456172bbda56b543c5389e1490903a30,https://i.scdn.co/image/a82822ab211cbe28a0a1dbcb16902a1a8a2ea791,90,257200,0.0117,https://api.spotify.com/v1/audio-analysis/5S9lfZu1YF8xKkgSsqL2Bd,0.421,257200,0.791,5S9lfZu1YF8xKkgSsqL2Bd,1.48E-05,9,0.146,-4.998,1,0.0496,130.075,4,https://api.spotify.com/v1/tracks/5S9lfZu1YF8xKkgSsqL2Bd,audio_features,spotify:track:5S9lfZu1YF8xKkgSsqL2Bd,0.499,448,111,68,5/1/15,2015,5S9lfZu1YF8xKkgSsqL2Bd,Elastic Heart,Elastic Heart,0
https://i.scdn.co/image/b1e66fa736581e4666ee12aaeb5e102d1c1e55d7,One Direction,11499273,https://i.scdn.co/image/45741ba38b51130bb96e00c0e24d17ba311a9293,https://i.scdn.co/image/289c7f686f5b78ceeb224453cf9a15697a678a79,84,192120,0.109,https://api.spotify.com/v1/audio-analysis/2K87XMYnUMqLcX3zvtAF4G,0.73,192120,0.703,2K87XMYnUMqLcX3zvtAF4G,0,0,0.0657,-5.672,0,0.0369,138.113,4,https://api.spotify.com/v1/tracks/2K87XMYnUMqLcX3zvtAF4G,audio_features,spotify:track:2K87XMYnUMqLcX3zvtAF4G,0.595,444,102,73,11/13/15,2015,2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,Drag Me Down,0
https://i.scdn.co/image/7c93a2063b55fa0991ca77e11375b30b7ea1c05f,Ruth B.,590811,https://i.scdn.co/image/cc249b9079627b3f47598e1972c3115fdd1d198e,https://i.scdn.co/image/723d5c5860b99448dde71a711e32bce6859058db,70,275280,0.965,https://api.spotify.com/v1/audio-analysis/4h0zU3O9R5xzuTmNO7dNDU,0.71,275280,0.0565,4h0zU3O9R5xzuTmNO7dNDU,0,7,0.0889,-15.099,1,0.0534,123.994,4,https://api.spotify.com/v1/tracks/4h0zU3O9R5xzuTmNO7dNDU,audio_features,spotify:track:4h0zU3O9R5xzuTmNO7dNDU,0.348,441,153,77,8/21/15,2015,4h0zU3O9R5xzuTmNO7dNDU,Lost Boy,Lost Boy,0
https://i.scdn.co/image/f9426728d34bade06ecb7b1b74c92a25091a25cb,Meghan Trainor,6592854,https://i.scdn.co/image/26648b77ab4f6dbebf304988abca69deac6ee6d9,https://i.scdn.co/image/61071d43c333b92b60b0bd7711086170ba6c9246,82,184226,0.375,https://api.spotify.com/v1/audio-analysis/3cU2wBxuV6nFiuf6PJZNlC,0.655,184227,0.782,3cU2wBxuV6nFiuf6PJZNlC,0,1,0.317,-4.789,1,0.185,79.427,4,https://api.spotify.com/v1/tracks/3cU2wBxuV6nFiuf6PJZNlC,audio_features,spotify:track:3cU2wBxuV6nFiuf6PJZNlC,0.832,430,150,68,1/9/15,2015,3cU2wBxuV6nFiuf6PJZNlC,Dear Future Husband,Dear Future Husband,0
https://i.scdn.co/image/c475548f4c1ffbe3566bd48b326261a1592a1c90,Flo Rida,6539516,https://i.scdn.co/image/d1a78628d48a855d51ab7d74b6d78c22ee8a2b63,https://i.scdn.co/image/98f6070f467c5b95e09505aeda1aa5b48d1a133d,81,192190,0.0215,https://api.spotify.com/v1/audio-analysis/6Knv6wdA0luoMUuuoYi2i1,0.688,192191,0.702,6Knv6wdA0luoMUuuoYi2i1,0,7,0.128,-4.792,0,0.0499,94.006,4,https://api.spotify.com/v1/tracks/6Knv6wdA0luoMUuuoYi2i1,audio_features,spotify:track:6Knv6wdA0luoMUuuoYi2i1,0.74,427,144,76,4/7/15,2015,6Knv6wdA0luoMUuuoYi2i1,My House,My House,0
https://i.scdn.co/image/ddabe85ee59f580f6317418587b9816e96dcdff0,Shawn Mendes,13211332,https://i.scdn.co/image/a9f8300b3671d2fb4f6261dcd161332d95c76e4c,https://i.scdn.co/image/d874d70749ecc2fe3c875e557a5316ead55aa06e,90,206880,0.0152,https://api.spotify.com/v1/audio-analysis/5jsw9uXEGuKyJzs0boZ1bT,0.746,206880,0.754,5jsw9uXEGuKyJzs0boZ1bT,0,1,0.0486,-6.681,1,0.067,149.882,4,https://api.spotify.com/v1/tracks/5jsw9uXEGuKyJzs0boZ1bT,audio_features,spotify:track:5jsw9uXEGuKyJzs0boZ1bT,0.764,417,118,70,4/14/15,2015,5jsw9uXEGuKyJzs0boZ1bT,Stitches,Stitches,0
https://i.scdn.co/image/2d07a25d27ff5c81ae6052c1e602227fd4c22f0c,The Revivalists,164070,https://i.scdn.co/image/ef40e915d049ea3cf23d6d9abe166adaa3386712,https://i.scdn.co/image/fc8ce0143818e0c06df555c9228ee441888c556e,66,274093,0.13,https://api.spotify.com/v1/audio-analysis/2EWpa5XnAuSn0sIkSSIhYk,0.651,274093,0.716,2EWpa5XnAuSn0sIkSSIhYk,0.0616,0,0.125,-6.516,0,0.0258,101.05,4,https://api.spotify.com/v1/tracks/2EWpa5XnAuSn0sIkSSIhYk,audio_features,spotify:track:2EWpa5XnAuSn0sIkSSIhYk,0.722,408,111,70,7/15/15,2015,2EWpa5XnAuSn0sIkSSIhYk,I Wish,Wish I Knew You,0
https://i.scdn.co/image/9c2c4a9ac9726bfd996ff96383178bbb5efc59ab,Coldplay,16181692,https://i.scdn.co/image/cb8339bc2406e0106b290cd8a0f5522441e2584f,https://i.scdn.co/image/871c38c7f11cbba8c21ff66b703661434cd2f495,89,258826,0.255,https://api.spotify.com/v1/audio-analysis/3RiPr603aXAoi4GHyXx0uy,0.49,258827,0.743,3RiPr603aXAoi4GHyXx0uy,7.21E-06,0,0.3,-5.155,0,0.0409,89.974,4,https://api.spotify.com/v1/tracks/3RiPr603aXAoi4GHyXx0uy,audio_features,spotify:track:3RiPr603aXAoi4GHyXx0uy,0.363,400,111,77,12/4/15,2015,3RiPr603aXAoi4GHyXx0uy,Hymn For The Weekend,Hymn For The Weekend,0
https://i.scdn.co/image/ee45013ffd4e68f43afd8961e919d8c80e54e35e,Selena Gomez,12435849,https://i.scdn.co/image/e43762cfe18b294496158601b1ed18f3fee1158d,https://i.scdn.co/image/07ddb6297cd68710190d0d6956ed32264c713e03,91,200680,0.0147,https://api.spotify.com/v1/audio-analysis/1LoriJC05IrHIDwj3q0KC1,0.811,200680,0.499,1LoriJC05IrHIDwj3q0KC1,2.44E-06,5,0.342,-7.161,0,0.118,111.016,4,https://api.spotify.com/v1/tracks/1LoriJC05IrHIDwj3q0KC1,audio_features,spotify:track:1LoriJC05IrHIDwj3q0KC1,0.466,399,105,66,10/9/15,2015,1LoriJC05IrHIDwj3q0KC1,Hands To Myself,Hands To Myself,0
https://i.scdn.co/image/5fd86564048358bb78a35f3eba3479f254e3f9f6,George Ezra,1511552,https://i.scdn.co/image/52b95d7e8897a07c3c7d843e1f4ae9c61e80c90a,https://i.scdn.co/image/ad45a120872798a9b98f1585f1c59b68c9a5805d,82,200733,0.0846,https://api.spotify.com/v1/audio-analysis/7q0aQpiLv5tIsupcgQ3Ny4,0.717,200733,0.455,7q0aQpiLv5tIsupcgQ3Ny4,0,5,0.11,-8.303,1,0.0276,127.81,4,https://api.spotify.com/v1/tracks/7q0aQpiLv5tIsupcgQ3Ny4,audio_features,spotify:track:7q0aQpiLv5tIsupcgQ3Ny4,0.389,380,95,67,1/20/15,2015,7q0aQpiLv5tIsupcgQ3Ny4,Budapest,Budapest,0
https://i.scdn.co/image/e60f28b3f68f9cc63fc7df1ff04f934888fa2081,Fall Out Boy,5541278,https://i.scdn.co/image/205dad877133b459c8d448ee938b869cfc63bb0c,https://i.scdn.co/image/90970cbcdd67b4c11b46ffd65d0b2967c3b1bbda,83,228360,0.004,https://api.spotify.com/v1/audio-analysis/04aAxqtGp5pv12UXAg4pkq,0.385,228360,0.866,04aAxqtGp5pv12UXAg4pkq,0,4,0.111,-2.817,0,0.0697,176.014,4,https://api.spotify.com/v1/tracks/04aAxqtGp5pv12UXAg4pkq,audio_features,spotify:track:04aAxqtGp5pv12UXAg4pkq,0.551,379,132,78,1/20/15,2015,04aAxqtGp5pv12UXAg4pkq,Centuries,Centuries,0
https://i.scdn.co/image/e60f28b3f68f9cc63fc7df1ff04f934888fa2081,Fall Out Boy,5541278,https://i.scdn.co/image/205dad877133b459c8d448ee938b869cfc63bb0c,https://i.scdn.co/image/90970cbcdd67b4c11b46ffd65d0b2967c3b1bbda,83,211573,0.119,https://api.spotify.com/v1/audio-analysis/5PUawWFG1oIS2NwEcyHaCr,0.623,211573,0.956,5PUawWFG1oIS2NwEcyHaCr,0.000227,4,0.617,-2.608,0,0.0753,149.958,4,https://api.spotify.com/v1/tracks/5PUawWFG1oIS2NwEcyHaCr,audio_features,spotify:track:5PUawWFG1oIS2NwEcyHaCr,0.739,377,102,70,1/20/15,2015,5PUawWFG1oIS2NwEcyHaCr,Uma Thurman,Uma Thurman,0
https://i.scdn.co/image/7ccf9999a39c87092015641782990ac3544f1b51,Major Lazer,4977430,https://i.scdn.co/image/93aadf3fd8e6d7e2002d5fdec9a8a0d6e624e0c7,https://i.scdn.co/image/adf919900f17a1121860a9f87e65cf482f16f1ae,83,176561,0.00346,https://api.spotify.com/v1/audio-analysis/5wldXGLEOoRXxMWJ8rIUWE,0.723,176561,0.809,5wldXGLEOoRXxMWJ8rIUWE,0.00123,7,0.565,-3.081,0,0.0625,98.007,4,https://api.spotify.com/v1/tracks/5wldXGLEOoRXxMWJ8rIUWE,audio_features,spotify:track:5wldXGLEOoRXxMWJ8rIUWE,0.274,353,93,71,6/1/15,2015,5wldXGLEOoRXxMWJ8rIUWE,Lean On,Lean On,0
https://i.scdn.co/image/92948970214e175b3627afa599aec1db2001b407,Sleeping At Last,562726,https://i.scdn.co/image/31b4008bbde5a35e757c4488cb2dbd5a43630b9c,https://i.scdn.co/image/79c3960bf7652d088dd840b1071b7ae504b35ec7,74,240790,0.956,https://api.spotify.com/v1/audio-analysis/7fkXzzIVo98CgjOkpd9H0V,0.447,240791,0.206,7fkXzzIVo98CgjOkpd9H0V,4.56E-06,3,0.107,-11.75,1,0.0519,66.734,4,https://api.spotify.com/v1/tracks/7fkXzzIVo98CgjOkpd9H0V,audio_features,spotify:track:7fkXzzIVo98CgjOkpd9H0V,0.327,341,110,69,10/6/15,2015,7fkXzzIVo98CgjOkpd9H0V,Already Gone,Already Gone,0
https://i.scdn.co/image/b962d9c0353ef080806b5599cd6618ef0b266880,Jack Ü,876897,https://i.scdn.co/image/b100e949fd911b3e1cb0210fabe0fc305adcbadc,https://i.scdn.co/image/3aba134d7e2187b83db5156eafd2942808b9a19f,69,250285,0.041,https://api.spotify.com/v1/audio-analysis/66hayvUbTotekKU3H4ta1f,0.432,250286,0.781,66hayvUbTotekKU3H4ta1f,4.21E-06,4,0.0789,-4.038,0,0.0567,139.432,4,https://api.spotify.com/v1/tracks/66hayvUbTotekKU3H4ta1f,audio_features,spotify:track:66hayvUbTotekKU3H4ta1f,0.197,330,229,77,2/24/15,2015,66hayvUbTotekKU3H4ta1f,Where Are U Now,Where Are Ü Now (with Justin Bieber),0
https://i.scdn.co/image/25e922d7e29f4e6f0c245068966a33c14471eff9,Trey Songz,3648044,https://i.scdn.co/image/a52e3224f7cf54b554e47efeda89edfc37a63f0d,https://i.scdn.co/image/6a99742f503a9655446cf1a1a159c00c46338b9e,79,197854,0.679,https://api.spotify.com/v1/audio-analysis/4NYwy0R3NdvORX2B6OZXBT,0.733,197854,0.408,4NYwy0R3NdvORX2B6OZXBT,3.92E-05,7,0.11,-7.834,0,0.0388,94.947,4,https://api.spotify.com/v1/tracks/4NYwy0R3NdvORX2B6OZXBT,audio_features,spotify:track:4NYwy0R3NdvORX2B6OZXBT,0.291,328,106,71,6/23/15,2015,4NYwy0R3NdvORX2B6OZXBT,Slow Motion,Slow Motion,0
https://i.scdn.co/image/45046af069b25276cb431ebd743e0071e8f8df3f,Joel Adams,84395,https://i.scdn.co/image/023f8b3f6ae74d77f5fad9424aa6a760dfab6b22,https://i.scdn.co/image/3bee8d0d40bce962f7d55ac3864181b9a1c197c9,66,210580,0.0118,https://api.spotify.com/v1/audio-analysis/3cNjgVBKTJ1SvKhunrCdVy,0.513,210580,0.768,3cNjgVBKTJ1SvKhunrCdVy,1.94E-05,4,0.294,-4.868,0,0.0587,84.264,4,https://api.spotify.com/v1/tracks/3cNjgVBKTJ1SvKhunrCdVy,audio_features,spotify:track:3cNjgVBKTJ1SvKhunrCdVy,0.235,322,89,77,11/6/15,2015,3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,Please Don't Go,0
https://i.scdn.co/image/ac6808fc41613068e054f5f86bdf1dcc710670d6,Chris Young,1218987,https://i.scdn.co/image/98603effeb1ffcab6ee9f0207d3f018a8db5f643,https://i.scdn.co/image/d390ac12e31302efcf7e5ae37600587a3f855fec,72,197280,0.0282,https://api.spotify.com/v1/audio-analysis/0H04yVa3DJxoXbLBpAb7iV,0.575,197280,0.845,0H04yVa3DJxoXbLBpAb7iV,0,10,0.0814,-3.838,1,0.035,127.997,4,https://api.spotify.com/v1/tracks/0H04yVa3DJxoXbLBpAb7iV,audio_features,spotify:track:0H04yVa3DJxoXbLBpAb7iV,0.376,320,99,69,11/13/15,2015,0H04yVa3DJxoXbLBpAb7iV,I'm Comin' Over,I'm Comin' Over,0
https://i.scdn.co/image/a47606ca6a3c3410c220482dd707eb0c65c24f59,OMI,404958,https://i.scdn.co/image/079afda6b4c8df31c42d59dce4893f122acc1a6f,https://i.scdn.co/image/a458efaf33d6006785b525f086043ea0c5752b95,68,180560,0.141,https://api.spotify.com/v1/audio-analysis/023OVLNzXhX0j7CxswUt6D,0.78,180560,0.68,023OVLNzXhX0j7CxswUt6D,1.20E-05,4,0.138,-6.081,1,0.0305,118.026,4,https://api.spotify.com/v1/tracks/023OVLNzXhX0j7CxswUt6D,audio_features,spotify:track:023OVLNzXhX0j7CxswUt6D,0.594,312,100,63,10/16/15,2015,023OVLNzXhX0j7CxswUt6D,Cheerleader,Cheerleader - Felix Jaehn Remix Radio Edit,0
https://i.scdn.co/image/a67ffa99f1b530d868f381c2fbcd3989f89a04f5,Fetty Wap,3230076,https://i.scdn.co/image/01cccc4370aa911413b2a20db2089ff1080e082e,https://i.scdn.co/image/5e00e172f757fbec11ac071d69961cf1131d57a1,79,213053,0.00419,https://api.spotify.com/v1/audio-analysis/1WoOzgvz6CgH4pX6a1RKGp,0.748,213053,0.741,1WoOzgvz6CgH4pX6a1RKGp,0,6,0.147,-3.103,1,0.0531,128.077,4,https://api.spotify.com/v1/tracks/1WoOzgvz6CgH4pX6a1RKGp,audio_features,spotify:track:1WoOzgvz6CgH4pX6a1RKGp,0.537,308,202,68,9/25/15,2015,1WoOzgvz6CgH4pX6a1RKGp,My Way,My Way (feat. Monty),0
https://i.scdn.co/image/253f2041305189e6ba285ae3f2794256763677af,Fetty Wap,3230076,https://i.scdn.co/image/01cccc4370aa911413b2a20db2089ff1080e082e,https://i.scdn.co/image/5e00e172f757fbec11ac071d69961cf1131d57a1,79,196693,0.00256,https://api.spotify.com/v1/audio-analysis/5NQbUaeTEOGdD6hHcre0dZ,0.618,196693,0.717,5NQbUaeTEOGdD6hHcre0dZ,0,7,0.625,-5.738,1,0.318,190.05,4,https://api.spotify.com/v1/tracks/5NQbUaeTEOGdD6hHcre0dZ,audio_features,spotify:track:5NQbUaeTEOGdD6hHcre0dZ,0.603,303,209,74,6/29/15,2015,5NQbUaeTEOGdD6hHcre0dZ,679,679 (feat. Remy Boyz),0
https://i.scdn.co/image/d9fca4d4d0383e39cb5c248112159dab046bb39a,Montell Jordan,292400,https://i.scdn.co/image/f70317e295cd6e4b48bda677af0f131c2187846d,https://i.scdn.co/image/ce242e0a83753690ea5dc93839d0fb79f6171352,62,277413,0.278,https://api.spotify.com/v1/audio-analysis/0AcLrSfAEBQcUnHOTm5pXg,0.806,277413,0.494,0AcLrSfAEBQcUnHOTm5pXg,4.69E-05,10,0.0633,-9.973,0,0.0786,99.003,4,https://api.spotify.com/v1/tracks/0AcLrSfAEBQcUnHOTm5pXg,audio_features,spotify:track:0AcLrSfAEBQcUnHOTm5pXg,0.861,300,127,51,9/25/15,2015,0AcLrSfAEBQcUnHOTm5pXg,Get It On Tonite,Get It On Tonite,0
https://i.scdn.co/image/3c90b0e40fd36f8060dbbf2b7f1eb3daacb197d5,X Ambassadors,1295728,https://i.scdn.co/image/e4adaf21231297ca3b6f2d57d5a2b2b0a18c87a2,https://i.scdn.co/image/959d9a37cab457674b244bfcf84fa5f6b85695ef,77,193546,0.178,https://api.spotify.com/v1/audio-analysis/7lGKEWMXVWWTt3X71Bv44I,0.389,193547,0.665,7lGKEWMXVWWTt3X71Bv44I,0.000732,0,0.116,-6.169,1,0.0644,117.055,4,https://api.spotify.com/v1/tracks/7lGKEWMXVWWTt3X71Bv44I,audio_features,spotify:track:7lGKEWMXVWWTt3X71Bv44I,0.199,248,52,76,6/30/15,2015,7lGKEWMXVWWTt3X71Bv44I,Unsteady,Unsteady,0
https://i.scdn.co/image/3dd64660275fd928d8914b3166c69ae805d708c4,Pentatonix,2054311,https://i.scdn.co/image/83ac042d1ecac933c6990fe1309d78e69e1846cb,https://i.scdn.co/image/7e1726c8ac6094bcaedb735b7c414eb32465c92e,81,203373,0.302,https://api.spotify.com/v1/audio-analysis/4z8sz6E4YyFuEkv5o7IJni,0.497,203373,0.312,4z8sz6E4YyFuEkv5o7IJni,0,11,0.0968,-9.088,0,0.0269,105.036,4,https://api.spotify.com/v1/tracks/4z8sz6E4YyFuEkv5o7IJni,audio_features,spotify:track:4z8sz6E4YyFuEkv5o7IJni,0.177,245,96,71,10/30/15,2015,4z8sz6E4YyFuEkv5o7IJni,"Mary, Did You Know?","Mary, Did You Know?",0
https://i.scdn.co/image/88b7bb773811fa4fabf36e4c49d306f01d27527c,Alan Walker,5400749,https://i.scdn.co/image/9221df357035db0fefe1bda40a8e2c3377bfaad9,https://i.scdn.co/image/55b19e031041baad492dbf49a920a424fb5721a8,86,212626,0.0291,https://api.spotify.com/v1/audio-analysis/7gHs73wELdeycvS48JfIos,0.589,212627,0.651,7gHs73wELdeycvS48JfIos,3.20E-06,6,0.111,-5.097,1,0.0306,90.011,4,https://api.spotify.com/v1/tracks/7gHs73wELdeycvS48JfIos,audio_features,spotify:track:7gHs73wELdeycvS48JfIos,0.166,227,82,83,12/4/15,2015,7gHs73wELdeycvS48JfIos,Faded,Faded,0
https://i.scdn.co/image/e34f60bcd3fbeb28bb39a80db4f9d39e75f50aa1,Craig Wayne Boyd,5400,https://i.scdn.co/image/0f473d5d9b7209fbce7202534a8a268d0147f770,https://i.scdn.co/image/b5b7fbebab916050b1a3ffa9d1a0146bc6f36e06,25,197213,0.0515,https://api.spotify.com/v1/audio-analysis/6CkqeHWNY9gEjqQqcEnFF0,0.414,197213,0.826,6CkqeHWNY9gEjqQqcEnFF0,0.000173,5,0.254,-3.566,1,0.0372,166.055,4,https://api.spotify.com/v1/tracks/6CkqeHWNY9gEjqQqcEnFF0,audio_features,spotify:track:6CkqeHWNY9gEjqQqcEnFF0,0.76,204,97,20,2/24/15,2015,6CkqeHWNY9gEjqQqcEnFF0,My Baby's Got A Smile On Her Face,My Baby’s Got A Smile On Her Face,0
https://i.scdn.co/image/03576f1028b53cced1f1ce8f47873a9b2fbe5c1e,City and Colour,596886,https://i.scdn.co/image/1a2f3df6b29ef17addc9f252f9edc1de7e2b05c6,https://i.scdn.co/image/8c74ca402b51a26ec330fdb62cc67dc09bd293d2,65,178927,0.00199,https://api.spotify.com/v1/audio-analysis/5h3y6rYM91WTdcRo6DnWJl,0.54,178927,0.813,5h3y6rYM91WTdcRo6DnWJl,0.0002,2,0.131,-4.043,0,0.031,116.457,4,https://api.spotify.com/v1/tracks/5h3y6rYM91WTdcRo6DnWJl,audio_features,spotify:track:5h3y6rYM91WTdcRo6DnWJl,0.573,187,78,42,10/9/15,2015,5h3y6rYM91WTdcRo6DnWJl,Wasted Love,Wasted Love,0
https://i.scdn.co/image/3c90b0e40fd36f8060dbbf2b7f1eb3daacb197d5,X Ambassadors,1295728,https://i.scdn.co/image/e4adaf21231297ca3b6f2d57d5a2b2b0a18c87a2,https://i.scdn.co/image/959d9a37cab457674b244bfcf84fa5f6b85695ef,77,195200,0.0144,https://api.spotify.com/v1/audio-analysis/0fYVliAYKHuPmECRs1pbRf,0.526,195200,0.862,0fYVliAYKHuPmECRs1pbRf,0.0597,2,0.229,-6.003,1,0.0905,90.052,4,https://api.spotify.com/v1/tracks/0fYVliAYKHuPmECRs1pbRf,audio_features,spotify:track:0fYVliAYKHuPmECRs1pbRf,0.528,182,69,74,6/30/15,2015,0fYVliAYKHuPmECRs1pbRf,Renegades,Renegades,0
https://i.scdn.co/image/ede84f013ea96d8401c4d8d69189a190163e162d,Justin Land,411751,https://i.scdn.co/image/853d77fb4c4834e2b9308027489e60ce6a70dca7,https://i.scdn.co/image/f30641e62cc7ff58f96c68b1a5353d0084a2d855,0,207173,0.000295,https://api.spotify.com/v1/audio-analysis/0Knptd72nhoBkF6ZPeUtb3,0.562,207173,0.644,0Knptd72nhoBkF6ZPeUtb3,0.721,10,0.33,-10.283,1,0.0384,158.005,4,https://api.spotify.com/v1/tracks/0Knptd72nhoBkF6ZPeUtb3,audio_features,spotify:track:0Knptd72nhoBkF6ZPeUtb3,0.729,2537,1019,0,10/1/14,2014,0Knptd72nhoBkF6ZPeUtb3,"Where It's At (Yep, Yep)","Where It's at, Yep Yep (Instrumental Version)",0
